0.507, 0.488, 65.529, 0.733, 2.959, 0.841, 0.51057094, 0.5065961, 65.94022, 0.8432365, 1.162455, 0.8439804
0.507, 0.488, 65.529, 0.837, 2.959, 0.841, 0.5105352, 0.5064101, 65.93611, 0.84317416, 1.1804204, 0.84395057
0.507, 0.488, 65.529, 0.837, 2.959, 0.86, 0.5104998, 0.50622606, 65.93204, 0.8431124, 1.1982062, 0.8441111
0.507, 0.509, 65.529, 0.837, 2.959, 0.86, 0.5104647, 0.5062538, 65.92801, 0.84305125, 1.2158141, 0.84427
0.509, 0.509, 65.529, 0.837, 2.959, 0.86, 0.51045007, 0.50628126, 65.92402, 0.84299076, 1.233246, 0.8444273
0.509, 0.509, 65.529, 0.74, 2.959, 0.853, 0.5104356, 0.50630844, 65.92007, 0.84196085, 1.2505035, 0.84451306
0.507, 0.505, 65.529, 0.74, 0.875, 0.853, 0.5104012, 0.5062954, 65.91615, 0.84094125, 1.2467484, 0.84459794
0.507, 0.505, 65.529, 0.742, 0.875, 0.853, 0.51036716, 0.50628245, 65.91228, 0.8399519, 1.2430309, 0.844682
0.507, 0.505, 65.529, 0.742, 0.875, 0.842, 0.5103335, 0.50626963, 65.90845, 0.8389724, 1.2393506, 0.84465516
0.507, 0.507, 65.529, 0.742, 0.752, 0.842, 0.5103001, 0.5062769, 65.904655, 0.8380027, 1.234477, 0.84462863
0.51, 0.507, 65.529, 0.742, 0.752, 0.842, 0.5102971, 0.5062841, 65.9009, 0.8370427, 1.2296523, 0.84460235
0.51, 0.507, 65.529, 0.813, 0.752, 0.842, 0.51029414, 0.5062913, 65.89718, 0.8368023, 1.2248757, 0.8445763
0.51, 0.505, 65.529, 0.813, 0.752, 2.073, 0.5102912, 0.5062784, 65.89349, 0.8365643, 1.2201469, 0.8568606
0.486, 0.505, 65.529, 0.74, 2.959, 2.073, 0.5100483, 0.50626564, 65.88985, 0.83559865, 1.2375355, 0.869022
0.486, 0.505, 65.529, 0.74, 2.959, 0.846, 0.50980777, 0.506253, 65.88624, 0.83464265, 1.2547501, 0.86879176
0.486, 0.507, 65.529, 0.74, 0.82, 0.846, 0.5095697, 0.50626045, 65.88267, 0.8336962, 1.2504027, 0.86856383
0.51, 0.507, 65.529, 0.74, 0.82, 0.846, 0.509574, 0.50626785, 65.87913, 0.8327592, 1.2460988, 0.86833817
0.51, 0.507, 65.529, 0.711, 0.82, 0.846, 0.5095783, 0.5062751, 65.875626, 0.8315416, 1.2418379, 0.86811477
0.51, 0.507, 65.529, 0.711, 0.82, 0.794, 0.5095825, 0.5062823, 65.87216, 0.8303362, 1.2376195, 0.86737365
0.51, 0.505, 65.529, 0.711, 2.959, 0.794, 0.5095867, 0.5062695, 65.86873, 0.82914287, 1.2548333, 0.8666399
0.51, 0.505, 65.529, 0.731, 2.959, 0.643, 0.50959086, 0.5062568, 65.86533, 0.8281614, 1.271875, 0.8644035
0.51, 0.507, 65.529, 0.731, 2.959, 0.643, 0.509595, 0.5062642, 65.86197, 0.8271898, 1.2887462, 0.8621894
0.509, 0.507, 65.529, 0.846, 2.959, 0.643, 0.509589, 0.50627154, 65.858635, 0.8273779, 1.3054488, 0.8599975
0.509, 0.507, 65.529, 0.846, 2.959, 0.719, 0.5095831, 0.5062788, 65.85534, 0.8275641, 1.3219843, 0.8585875
0.507, 0.488, 65.529, 0.846, 2.959, 0.719, 0.50955725, 0.50609607, 65.85207, 0.8277485, 1.3383545, 0.8571916
0.507, 0.488, 65.529, 0.839, 2.959, 0.719, 0.5095317, 0.5059151, 65.84884, 0.827861, 1.354561, 0.8558097
0.507, 0.488, 65.529, 0.839, 0.75, 0.621, 0.50950634, 0.505736, 65.84564, 0.8279724, 1.3485154, 0.8534616
0.507, 0.509, 65.529, 0.839, 0.75, 0.621, 0.50948125, 0.50576866, 65.842476, 0.8280827, 1.3425303, 0.85113704
0.509, 0.509, 65.529, 0.839, 0.75, 0.621, 0.5094764, 0.50580096, 65.83934, 0.8281919, 1.3366051, 0.8488357
0.509, 0.509, 65.529, 0.839, 0.75, 0.614, 0.50947165, 0.50583297, 65.836235, 0.8283, 1.3307391, 0.84648734
0.509, 0.505, 65.529, 0.839, 0.61, 0.614, 0.50946695, 0.5058246, 65.83316, 0.828407, 1.3235319, 0.84416246
0.484, 0.505, 65.529, 0.839, 0.61, 0.614, 0.5092123, 0.5058164, 65.83012, 0.82851297, 1.3163966, 0.84186083
0.484, 0.505, 65.529, 0.839, 0.61, 0.607, 0.5089602, 0.50580823, 65.8271, 0.8286179, 1.3093327, 0.8395122
0.484, 0.507, 65.529, 0.839, 0.598, 0.607, 0.5087106, 0.50582016, 65.82412, 0.8287217, 1.3022194, 0.8371871
0.488, 0.507, 65.529, 0.839, 0.598, 0.607, 0.50850356, 0.50583196, 65.82117, 0.8288245, 1.2951772, 0.83488524
0.488, 0.507, 65.529, 0.735, 0.598, 0.607, 0.5082985, 0.50584364, 65.818245, 0.8278863, 1.2882055, 0.83260643
0.488, 0.507, 65.529, 0.735, 0.478, 0.588, 0.50809556, 0.5058552, 65.81535, 0.82695746, 1.2801036, 0.8301604
0.488, 0.505, 65.529, 0.735, 0.478, 0.588, 0.50789464, 0.5058467, 65.81249, 0.82603794, 1.2720826, 0.82773876
0.488, 0.505, 65.529, 0.6, 0.478, 0.588, 0.50769573, 0.5058382, 65.809654, 0.82377756, 1.2641418, 0.8253414
0.488, 0.505, 65.529, 0.6, 0.478, 0.61, 0.5074988, 0.5058299, 65.80685, 0.82153976, 1.2562804, 0.823188
0.488, 0.507, 65.529, 0.6, 0.572, 0.61, 0.50730383, 0.50584155, 65.80407, 0.8193244, 1.2494377, 0.8210561
0.488, 0.507, 65.529, 0.728, 0.572, 0.73, 0.50711083, 0.5058531, 65.801315, 0.8184111, 1.2426634, 0.8201456
0.514, 0.488, 65.529, 0.728, 0.572, 0.73, 0.50717974, 0.5056746, 65.79859, 0.817507, 1.2359568, 0.8192442
0.514, 0.488, 65.529, 0.596, 0.572, 0.73, 0.5072479, 0.5054979, 65.7959, 0.81529194, 1.2293173, 0.8183518
0.514, 0.488, 65.529, 0.596, 0.572, 0.846, 0.50731546, 0.50532293, 65.79323, 0.813099, 1.2227441, 0.81862825
0.514, 0.488, 65.529, 0.596, 2.959, 0.846, 0.50738233, 0.5051497, 65.79059, 0.81092805, 1.2401067, 0.81890196
