0.741, 0.632, 65.529, 2.055, 0.421, 0.442, 0.7521101, 0.63460094, 65.94022, 0.7795249, 0.51676357, 0.5589827
0.758, 0.632, 65.529, 2.055, 0.421, 0.442, 0.752169, 0.63457495, 65.93611, 0.7922797, 0.51580596, 0.5578128
0.758, 0.632, 65.529, 2.059, 0.421, 0.423, 0.7522273, 0.6345492, 65.93204, 0.80494696, 0.5148579, 0.55646473
0.758, 0.634, 65.529, 2.059, 0.402, 0.423, 0.752285, 0.6345437, 65.92801, 0.8174875, 0.5137293, 0.5551301
0.757, 0.634, 65.529, 2.059, 0.402, 0.423, 0.7523322, 0.6345383, 65.92402, 0.8299026, 0.512612, 0.55380887
0.757, 0.634, 65.529, 2.059, 0.402, 0.406, 0.75237894, 0.6345329, 65.92007, 0.8421936, 0.51150584, 0.55233073
0.757, 0.634, 65.529, 2.059, 0.418, 0.406, 0.7524252, 0.6345276, 65.91615, 0.85436165, 0.5105708, 0.5508674
0.757, 0.628, 65.529, 2.059, 0.418, 0.406, 0.75247097, 0.63446236, 65.91228, 0.86640805, 0.50964516, 0.5494187
0.757, 0.628, 65.529, 0.44, 0.418, 0.406, 0.75251627, 0.63439775, 65.90845, 0.862144, 0.50872874, 0.5479845
0.757, 0.628, 65.529, 0.44, 0.402, 0.413, 0.75256115, 0.6343338, 65.904655, 0.85792255, 0.50766146, 0.5466347
0.762, 0.632, 65.529, 0.44, 0.402, 0.413, 0.7526555, 0.6343105, 65.9009, 0.8537434, 0.50660485, 0.54529834
0.762, 0.632, 65.529, 0.419, 0.402, 0.413, 0.7527489, 0.63428736, 65.89718, 0.849396, 0.5055588, 0.54397535
0.762, 0.632, 65.529, 0.419, 0.392, 0.466, 0.7528414, 0.63426447, 65.89349, 0.84509206, 0.5044232, 0.5431956
0.762, 0.63, 65.529, 0.419, 0.392, 0.466, 0.75293297, 0.6342218, 65.88985, 0.84083116, 0.503299, 0.54242367
0.758, 0.63, 65.529, 0.419, 0.392, 0.466, 0.7529836, 0.63417953, 65.88624, 0.8366129, 0.502186, 0.5416594
0.758, 0.63, 65.529, 0.397, 0.392, 0.361, 0.75303376, 0.6341377, 65.88267, 0.8322168, 0.50108415, 0.53985286
0.758, 0.63, 65.529, 0.397, 0.369, 0.361, 0.7530834, 0.63409626, 65.87913, 0.82786465, 0.4997633, 0.53806436
0.758, 0.63, 65.529, 0.376, 0.369, 0.361, 0.7531326, 0.63405526, 65.875626, 0.82334596, 0.49845567, 0.53629375
