0.826, 0.335, 65.529, 0.858, 1.26, 1.787, 0.82585466, 0.8469593, 65.94022, 0.90246916, 0.71270937, 0.99112684
0.826, 0.211, 65.529, 0.858, 1.26, 1.787, 0.82585615, 0.8405997, 65.93611, 0.9020245, 0.71818227, 0.9990856
0.824, 0.211, 65.529, 1.463, 1.26, 1.787, 0.82583755, 0.83430374, 65.93204, 0.9076343, 0.72360045, 1.0069647
0.824, 0.211, 65.529, 1.463, 0.842, 0.948, 0.8258192, 0.8280707, 65.92801, 0.913188, 0.72478443, 1.0063751
0.826, 0.218, 65.529, 1.463, 0.842, 0.948, 0.82582104, 0.82197, 65.92402, 0.91868615, 0.72595656, 1.0057913
0.826, 0.218, 65.529, 1.464, 0.842, 0.948, 0.82582283, 0.81593025, 65.92007, 0.92413926, 0.727117, 1.0052134
0.826, 0.218, 65.529, 1.464, 1.258, 1.789, 0.8258246, 0.80995095, 65.91615, 0.92953783, 0.7324258, 1.0130513
0.826, 0.173, 65.529, 1.464, 1.258, 1.789, 0.8258264, 0.8035815, 65.91228, 0.93488246, 0.7376815, 1.0208107
0.824, 0.173, 65.529, 1.464, 1.258, 1.789, 0.8258081, 0.7972757, 65.90845, 0.9401736, 0.7428847, 1.0284926
0.824, 0.173, 65.529, 1.466, 1.258, 1.458, 0.82579005, 0.79103297, 65.904655, 0.9454319, 0.74803585, 1.0327877
0.705, 0.197, 65.529, 1.466, 1.262, 1.458, 0.82458216, 0.78509265, 65.9009, 0.9506376, 0.7531755, 1.0370399
0.705, 0.197, 65.529, 1.461, 1.262, 1.458, 0.8233863, 0.7792117, 65.89718, 0.9557412, 0.7582637, 1.0412495
0.705, 0.197, 65.529, 1.461, 1.262, 0.962, 0.82220244, 0.7733896, 65.89349, 0.9607938, 0.7633011, 1.040457
0.705, 0.225, 65.529, 1.461, 1.385, 0.962, 0.8210304, 0.7679057, 65.88985, 0.9657959, 0.769518, 1.0396724
0.833, 0.225, 65.529, 0.861, 1.385, 0.962, 0.82115006, 0.7624767, 65.88624, 0.9647479, 0.7756728, 1.0388956
0.833, 0.225, 65.529, 0.861, 1.385, 1.79, 0.82126856, 0.75710195, 65.88267, 0.9637104, 0.78176606, 1.0464066
0.831, 0.204, 65.529, 0.861, 1.253, 1.79, 0.8213659, 0.75157094, 65.87913, 0.9626833, 0.78647846, 1.0538425
0.831, 0.204, 65.529, 0.868, 1.253, 1.79, 0.8214623, 0.74609524, 65.875626, 0.9617365, 0.7911437, 1.0612041
0.831, 0.204, 65.529, 0.868, 1.253, 1.789, 0.8215577, 0.7406743, 65.87216, 0.96079916, 0.7957623, 1.068482
0.831, 1.25, 65.529, 0.868, 1.258, 1.789, 0.8216522, 0.7457676, 65.86873, 0.9598712, 0.80038464, 1.0756872
0.822, 1.25, 65.529, 0.868, 1.258, 1.789, 0.8216557, 0.7508099, 65.86533, 0.9589524, 0.8049608, 1.0828203
0.822, 1.25, 65.529, 0.861, 1.258, 1.789, 0.82165915, 0.7558018, 65.86197, 0.95797294, 0.80949116, 1.0898821
0.822, 1.25, 65.529, 0.861, 0.96, 1.787, 0.8216626, 0.7607438, 65.858635, 0.95700324, 0.81099623, 1.0968533
0.831, 1.25, 65.529, 0.858, 0.96, 1.787, 0.821756, 0.7656363, 65.85534, 0.9560132, 0.8124863, 1.1037546
0.831, 0.193, 65.529, 0.858, 1.258, 1.787, 0.82184845, 0.75991, 65.85207, 0.95503306, 0.81694144, 1.110587
0.828, 0.193, 65.529, 0.856, 1.258, 1.787, 0.82190996, 0.7542409, 65.84884, 0.95404273, 0.821352, 1.117351
0.828, 0.193, 65.529, 0.856, 0.749, 1.594, 0.8219709, 0.7486285, 65.84564, 0.9530623, 0.82062846, 1.1221175
0.833, 0.278, 65.529, 0.856, 0.749, 1.594, 0.82208115, 0.74392223, 65.842476, 0.9520917, 0.8199122, 1.1268363
0.833, 0.278, 65.529, 0.856, 0.749, 1.787, 0.82219034, 0.73926306, 65.83934, 0.9511308, 0.8192031, 1.1334379
0.833, 0.296, 65.529, 0.856, 1.177, 1.787, 0.8222984, 0.73483044, 65.836235, 0.9501795, 0.8227811, 1.1399734
