0.354, 0.632, 65.529, 0.796, 2.281, 0.792, 0.35529545, 0.63672346, 65.94022, 0.7994319, 2.2266152, 0.7908303
0.354, 0.632, 65.529, 0.796, 2.282, 0.792, 0.35528252, 0.63667625, 65.93611, 0.79939765, 2.227169, 0.79084206
0.353, 0.632, 65.529, 0.796, 2.282, 0.792, 0.3552597, 0.6366295, 65.93204, 0.7993637, 2.2277174, 0.7908537
0.353, 0.632, 65.529, 0.794, 2.282, 0.804, 0.3552371, 0.6365832, 65.92801, 0.79931, 2.2282603, 0.79098517
0.354, 0.63, 65.529, 0.794, 2.282, 0.804, 0.35522473, 0.63651735, 65.92402, 0.7992569, 2.2287977, 0.79111534
0.354, 0.63, 65.529, 0.794, 2.959, 0.804, 0.35521248, 0.63645214, 65.92007, 0.79920435, 2.2360997, 0.7912442
0.354, 0.63, 65.529, 0.794, 2.959, 0.792, 0.35520038, 0.6363876, 65.91615, 0.7991523, 2.2433286, 0.7912518
0.354, 0.634, 65.529, 0.794, 2.286, 0.792, 0.3551884, 0.63636374, 65.91228, 0.7991008, 2.2437553, 0.7912593
0.358, 0.634, 65.529, 0.794, 2.286, 0.792, 0.35521653, 0.63634014, 65.90845, 0.7990498, 2.2441778, 0.79126674
0.358, 0.634, 65.529, 0.794, 2.286, 0.797, 0.35524437, 0.6363168, 65.904655, 0.7989993, 2.244596, 0.7913241
0.358, 0.634, 65.529, 0.794, 2.284, 0.797, 0.35527194, 0.63629365, 65.9009, 0.7989493, 2.24499, 0.7913808
0.233, 0.63, 65.529, 0.794, 2.284, 0.797, 0.35404924, 0.6362307, 65.89718, 0.7988998, 2.2453802, 0.791437
0.233, 0.63, 65.529, 0.796, 2.284, 0.792, 0.35283875, 0.63616836, 65.89349, 0.79887086, 2.2457664, 0.79144263
0.233, 0.63, 65.529, 0.796, 2.282, 0.792, 0.35164037, 0.63610667, 65.88985, 0.7988422, 2.2461288, 0.79144824
0.254, 0.635, 65.529, 0.796, 2.282, 0.792, 0.35066396, 0.6360956, 65.88624, 0.7988138, 2.2464876, 0.7914538
0.254, 0.635, 65.529, 0.792, 2.282, 0.792, 0.34969732, 0.6360846, 65.88267, 0.7987457, 2.2468429, 0.79145926
0.254, 0.635, 65.529, 0.792, 0.868, 0.808, 0.34874034, 0.63607377, 65.87913, 0.7986783, 2.2330546, 0.79162467
0.23, 0.63, 65.529, 0.792, 0.868, 0.808, 0.34755293, 0.63601303, 65.875626, 0.7986115, 2.2194042, 0.79178846
0.23, 0.63, 65.529, 0.796, 0.868, 0.796, 0.3463774, 0.6359529, 65.87216, 0.7985854, 2.2058904, 0.7918306
0.23, 0.632, 65.529, 0.796, 2.282, 0.796, 0.34521362, 0.6359134, 65.86873, 0.7985596, 2.2066514, 0.7918723
0.23, 0.632, 65.529, 0.794, 2.282, 0.796, 0.3440615, 0.6358743, 65.86533, 0.798514, 2.2074049, 0.7919136
0.356, 0.632, 65.529, 0.794, 2.284, 0.796, 0.34418088, 0.6358355, 65.86197, 0.7984689, 2.208171, 0.7919545
0.356, 0.632, 65.529, 0.796, 2.284, 0.796, 0.34429908, 0.6357972, 65.858635, 0.7984442, 2.2089293, 0.791995
0.356, 0.635, 65.529, 0.796, 2.281, 0.796, 0.3444161, 0.6357892, 65.85534, 0.7984198, 2.20965, 0.79203504
0.353, 0.635, 65.529, 0.794, 2.281, 0.796, 0.34450194, 0.6357813, 65.85207, 0.7983756, 2.2103636, 0.79207474
0.353, 0.635, 65.529, 0.794, 2.281, 0.811, 0.3445869, 0.6357735, 65.84884, 0.79833186, 2.21107, 0.792264
0.356, 0.63, 65.529, 0.794, 2.959, 0.811, 0.34470105, 0.6357157, 65.84564, 0.7982885, 2.2185493, 0.7924513
0.356, 0.63, 65.529, 0.796, 2.959, 0.811, 0.34481406, 0.63565856, 65.842476, 0.7982657, 2.2259536, 0.7926368
0.356, 0.63, 65.529, 0.796, 2.959, 0.792, 0.34492594, 0.63560194, 65.83934, 0.79824305, 2.233284, 0.7926305
0.356, 0.634, 65.529, 0.796, 2.282, 0.792, 0.3450367, 0.63558596, 65.836235, 0.79822063, 2.233771, 0.79262424
0.353, 0.634, 65.529, 0.796, 2.282, 0.792, 0.34511632, 0.6355701, 65.83316, 0.79819846, 2.2342534, 0.79261804
0.353, 0.634, 65.529, 0.794, 2.282, 0.79, 0.34519514, 0.63555443, 65.83012, 0.7981565, 2.234731, 0.79259187
0.354, 0.63, 65.529, 0.794, 2.284, 0.79, 0.3452832, 0.6354989, 65.8271, 0.79811496, 2.2352238, 0.79256594
0.354, 0.63, 65.529, 0.796, 2.284, 0.79, 0.34537038, 0.63544387, 65.82412, 0.79809386, 2.2357116, 0.7925403
0.354, 0.63, 65.529, 0.796, 2.284, 0.794, 0.3454567, 0.6353894, 65.82117, 0.79807293, 2.2361946, 0.7925549
0.354, 0.634, 65.529, 0.796, 2.291, 0.794, 0.34554213, 0.6353755, 65.818245, 0.79805225, 2.2367425, 0.79256934
0.353, 0.634, 65.529, 0.796, 2.291, 0.794, 0.3456167, 0.6353618, 65.81535, 0.79803175, 2.2372851, 0.79258364
0.353, 0.634, 65.529, 0.794, 2.291, 0.7, 0.34569052, 0.6353482, 65.81249, 0.79799145, 2.2378225, 0.79165787
0.351, 0.63, 65.529, 0.794, 2.289, 0.7, 0.34574363, 0.6352947, 65.809654, 0.7979515, 2.2383344, 0.7907413
0.351, 0.63, 65.529, 0.796, 2.289, 0.794, 0.3457962, 0.6352417, 65.80685, 0.797932, 2.2388413, 0.7907739
0.351, 0.63, 65.529, 0.796, 2.281, 0.794, 0.34584823, 0.63518924, 65.80407, 0.7979127, 2.2392628, 0.7908062
0.311, 0.632, 65.529, 0.796, 2.281, 0.794, 0.34549975, 0.63515735, 65.801315, 0.79789364, 2.2396803, 0.7908381
0.311, 0.632, 65.529, 0.794, 2.281, 0.794, 0.34515476, 0.63512576, 65.79859, 0.7978547, 2.2400935, 0.7908698
0.311, 0.632, 65.529, 0.794, 2.281, 0.813, 0.3448132, 0.6350945, 65.7959, 0.79781616, 2.2405026, 0.7910911
0.278, 0.63, 65.529, 0.794, 2.279, 0.813, 0.34414506, 0.63504356, 65.79323, 0.797778, 2.2408876, 0.7913102
0.278, 0.63, 65.529, 0.797, 2.279, 0.794, 0.3434836, 0.6349931, 65.79059, 0.7977702, 2.2412686, 0.7913371
0.278, 0.635, 65.529, 0.797, 2.281, 0.794, 0.34282875, 0.63499314, 65.78797, 0.79776245, 2.2416658, 0.7913637
0.218, 0.635, 65.529, 0.794, 2.281, 0.794, 0.34158048, 0.6349932, 65.78538, 0.79772484, 2.2420592, 0.79139006
0.218, 0.635, 65.529, 0.794, 2.281, 0.811, 0.3403447, 0.63499326, 65.782814, 0.7976876, 2.2424486, 0.79158616
0.223, 0.63, 65.529, 0.794, 2.289, 0.811, 0.33917123, 0.6349433, 65.78027, 0.7976507, 2.2429142, 0.7917803
0.223, 0.63, 65.529, 0.782, 2.289, 0.811, 0.3380095, 0.63489383, 65.77776, 0.79749423, 2.243375, 0.79197246
0.223, 0.63, 65.529, 0.782, 2.289, 0.815, 0.3368594, 0.6348449, 65.775276, 0.7973393, 2.2438314, 0.7922027
0.223, 0.634, 65.529, 0.782, 2.281, 0.815, 0.3357208, 0.6348365, 65.77281, 0.79718596, 2.244203, 0.7924307
0.237, 0.634, 65.529, 0.794, 2.281, 0.815, 0.3347336, 0.63482815, 65.77037, 0.7971541, 2.244571, 0.79265636
0.237, 0.634, 65.529, 0.794, 2.281, 0.796, 0.33375627, 0.6348199, 65.76796, 0.7971226, 2.2449353, 0.7926898
0.225, 0.632, 65.529, 0.794, 2.279, 0.796, 0.3326687, 0.63479173, 65.76557, 0.79709136, 2.245276, 0.79272294
0.225, 0.632, 65.529, 0.796, 2.279, 0.796, 0.331592, 0.63476384, 65.76321, 0.79708046, 2.245613, 0.7927557
0.225, 0.632, 65.529, 0.796, 2.279, 0.792, 0.33052605, 0.6347362, 65.760864, 0.79706967, 2.245947, 0.7927482
0.225, 0.632, 65.529, 0.796, 2.286, 0.792, 0.32947078, 0.6347088, 65.758545, 0.797059, 2.2463474, 0.79274076
0.251, 0.632, 65.529, 0.796, 2.286, 0.792, 0.3286861, 0.63468176, 65.75625, 0.79704845, 2.246744, 0.7927334
0.251, 0.632, 65.529, 0.794, 2.286, 0.813, 0.32790923, 0.63465494, 65.753975, 0.797018, 2.2471366, 0.7929361
0.219, 0.63, 65.529, 0.794, 2.286, 0.813, 0.32682014, 0.6346084, 65.751724, 0.79698783, 2.2475252, 0.7931368
0.219, 0.63, 65.529, 0.797, 2.959, 0.813, 0.32574192, 0.63456225, 65.7495, 0.79698795, 2.2546399, 0.79333544
0.219, 0.63, 65.529, 0.797, 2.959, 0.792, 0.3246745, 0.6345166, 65.74729, 0.79698807, 2.2616835, 0.79332215
0.219, 0.634, 65.529, 0.797, 2.281, 0.792, 0.32361773, 0.6345115, 65.74511, 0.7969882, 2.2618766, 0.793309
0.212, 0.634, 65.529, 0.797, 2.281, 0.792, 0.32250154, 0.6345064, 65.74295, 0.7969883, 2.2620678, 0.7932959
0.212, 0.634, 65.529, 0.794, 2.281, 0.792, 0.32139653, 0.6345014, 65.74081, 0.79695845, 2.262257, 0.793283
0.212, 0.634, 65.529, 0.794, 2.281, 0.796, 0.32030255, 0.6344964, 65.738686, 0.7969289, 2.2624445, 0.79331017
0.223, 0.63, 65.529, 0.794, 2.959, 0.796, 0.3193295, 0.6344514, 65.73659, 0.7968996, 2.26941, 0.7933371
0.223, 0.63, 65.529, 0.796, 2.959, 0.792, 0.3183662, 0.63440686, 65.73451, 0.7968907, 2.2763057, 0.79332376
0.223, 0.63, 65.529, 0.796, 2.282, 0.792, 0.31741253, 0.63436276, 65.73246, 0.7968818, 2.2763627, 0.7933105
0.228, 0.635, 65.529, 0.796, 2.282, 0.792, 0.3165184, 0.63436913, 65.73042, 0.79687303, 2.2764192, 0.79329747
0.228, 0.635, 65.529, 0.794, 2.282, 0.792, 0.3156332, 0.63437545, 65.72841, 0.7968443, 2.276475, 0.79328454
0.228, 0.635, 65.529, 0.794, 2.282, 0.811, 0.31475687, 0.6343817, 65.72642, 0.7968159, 2.2765303, 0.7934617
0.219, 0.63, 65.529, 0.794, 2.959, 0.811, 0.3137993, 0.6343379, 65.72444, 0.79678774, 2.2833548, 0.79363704
0.219, 0.63, 65.529, 0.796, 2.959, 0.794, 0.3128513, 0.6342945, 65.72249, 0.7967799, 2.290111, 0.7936407
